Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
4.93m-area5      30.32570000      268.89220000      0.00102636      180.00000000      0.00187589      0.00000000      0.00528490      180.00000000
4.93m-area6      30.32570000      268.89220000      0.00117332      180.00000000      0.00200727      0.00000000      0.00570389      180.00000000
4.93m-area7      30.32570000      268.89220000      0.00142473      180.00000000      0.00227871      0.00000000      0.00655046      180.00000000
4.93m-area8      30.32570000      268.89220000      0.00164076      180.00000000      0.00243132      0.00000000      0.00711698      180.00000000
4.93m-area9      30.32570000      268.89220000      0.00179067      180.00000000      0.00239497      0.00000000      0.00723784      180.00000000
5.05m-area1      30.32570000      268.89220000      0.00064896      180.00000000      0.00146515      0.00000000      0.00411331      180.00000000
5.05m-area10      30.32570000      268.89220000      0.00211583      180.00000000      0.00254451      0.00000000      0.00799941      180.00000000
5.05m-area11      30.32570000      268.89220000      0.00242804      180.00000000      0.00257554      0.00000000      0.00855595      180.00000000
5.05m-area12      30.32570000      268.89220000      0.00272748      180.00000000      0.00243832      0.00000000      0.00884638      180.00000000
5.05m-area13      30.32570000      268.89220000      0.00300563      180.00000000      0.00225288      0.00000000      0.00908673      180.00000000
5.05m-area14      30.32570000      268.89220000      0.00330096      180.00000000      0.00197331      0.00000000      0.00929901      180.00000000
5.05m-area15      30.32570000      268.89220000      0.00338989      180.00000000      0.00161190      0.00000000      0.00907375      180.00000000
5.05m-area16      30.32570000      268.89220000      0.00326722      180.00000000      0.00120922      0.00000000      0.00842038      180.00000000
5.05m-area17      30.32570000      268.89220000      0.00356449      180.00000000      0.00102374      0.00000000      0.00896421      180.00000000
5.05m-area18      30.32570000      268.89220000      0.00373261      180.00000000      0.00078061      0.00000000      0.00921958      180.00000000
5.05m-area19      30.32570000      268.89220000      0.00386652      180.00000000      0.00051781      0.00000000      0.00944527      180.00000000
5.05m-area2      30.32570000      268.89220000      0.00071985      180.00000000      0.00157721      0.00000000      0.00440217      180.00000000
5.05m-area20      30.32570000      268.89220000      0.00456196      180.00000000      0.00066382      0.00000000      0.01121459      180.00000000
5.05m-area21      30.32570000      268.89220000      0.00493097      180.00000000      0.00078538      0.00000000      0.01224079      180.00000000
5.05m-area22      30.32570000      268.89220000      0.00589796      180.00000000      0.00116306      0.00000000      0.01489817      180.00000000
5.05m-area23      30.32570000      268.89220000      0.00630337      180.00000000      0.00162494      0.00000000      0.01634956      180.00000000
5.05m-area24      30.32570000      268.89220000      0.00709755      180.00000000      0.00235138      0.00000000      0.01908341      180.00000000
5.05m-area25      30.32570000      268.89220000      0.00824520      180.00000000      0.00309638      0.00000000      0.02295375      180.00000000
5.05m-area26      30.32570000      268.89220000      0.01047739      180.00000000      0.00418809      0.00000000      0.03018843      180.00000000
